"otu","Isolate","count","totalReads","otuMatches","readType","contamFlag","numOTUs","mixed","host_species","plate_no","pCC_greater","pCC_less","pGR_greater","pGR_less","ccEffect","grEffect","annotation","meanCC","seCC","meanGR","seGR","Domain","Phylum","Class","Order","Family","Genus"
"Otu00210","147DF",57,124,50,"miseq",FALSE,2,TRUE,"selenastrum","24",0.480392413754202,0.519607586245798,0.795182252124173,0.204817747875827,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",424.328934783646,23.0341685497911,0.0189769028087886,0.00082587858394833,"Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Cytophagaceae","Runella"
"Otu00024","120D3",851,1000,62,"miseq",FALSE,1,FALSE,"scenedesmus","11",0.00121957782797531,0.998780422172025,0.998248622950995,0.00175137704900523,"Increased CC","Decreased GR","Increased CC
Decreased GR",312.726845733615,5.88754179013136,0.0254560512781528,0.000156634719677346,"Bacteria","Bacteroidetes","Flavobacteria","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Otu00024","132,1D3",832,999,61,"miseq",FALSE,1,FALSE,"scenedesmus","12",0.252315947815845,0.747684052184155,0.00784816314066159,0.992151836859338,"No Significant CC Change","Increased GR","No Significant CC Change
Increased GR",406.830070650417,36.6281648729133,0.0289644426199457,0.00112969426152023,"Bacteria","Bacteroidetes","Flavobacteria","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Otu00024","65,1D3",930,1000,58,"miseq",FALSE,1,FALSE,"coelastrum","6",0.349900766722413,0.650099233277587,0.230265966463455,0.769734033536545,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",489.160251304876,9.01032375368323,0.0338805760069937,0.00193708478049788,"Bacteria","Bacteroidetes","Flavobacteria","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Otu00024","120D3",1,1,1,"sanger",FALSE,1,FALSE,"scenedesmus","11",0.00121957782797531,0.998780422172025,0.998248622950995,0.00175137704900523,"Increased CC","Decreased GR","Increased CC
Decreased GR",312.726845733615,5.88754179013136,0.0254560512781528,0.000156634719677346,"Bacteria","Bacteroidetes","Flavobacteria","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Otu00024","20D3",1,1,1,"sanger",FALSE,1,FALSE,"chlorella","4",0.986208234586031,0.0137917654139686,0.0860195203150792,0.913980479684921,"Decreased CC","No Significant GR Change","Decreased CC
No Significant GR Change",198.861805680345,5.07293724236029,0.0729367524758318,0.00385427523087245,"Bacteria","Bacteroidetes","Flavobacteria","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Otu00024","30D3",1,1,1,"sanger",FALSE,1,FALSE,"chlorella","4",0.997293426074909,0.00270657392509074,0.00133765729783675,0.998662342702163,"Decreased CC","Increased GR","Decreased CC
Increased GR",191.983362391711,4.23400017547679,0.0718036273091282,0.000834514210085617,"Bacteria","Bacteroidetes","Flavobacteria","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Otu00024","54D3",1,1,1,"sanger",FALSE,1,FALSE,"coelastrum","8",0.0137979169242306,0.986202083075769,0.0418490111540595,0.958150988845941,"Increased CC","Increased GR","Increased CC
Increased GR",507.730301011838,5.11796820473912,0.0310947719677794,0.000169409179892784,"Bacteria","Bacteroidetes","Flavobacteria","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Otu00124","1,1DF",298,863,56,"miseq",FALSE,2,TRUE,"chlorella","1",0.00050505472440741,0.999494945275593,0.215150630765808,0.784849369234192,"Increased CC","No Significant GR Change","Increased CC
No Significant GR Change",322.915928466074,9.25035643062631,0.0514861973480869,0.000628584835824563,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_1","Bacillus"
"Otu00064","9,2DF",840,986,65,"miseq",FALSE,1,FALSE,"chlorella","1",0.803340560196287,0.196659439803713,0.185974107982854,0.814025892017146,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",212.998807721168,10.2333611803969,0.0563739686597323,0.00602074998622912,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus"
"Otu00036","25,1DF",959,998,39,"miseq",FALSE,1,FALSE,"chlorella","2",0.722521051246429,0.277478948753571,0.205245497052256,0.794754502947744,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",264.084342744387,6.03043175703552,0.0601256359713077,0.00110444361306733,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus"
"Otu00072","138DF",869,990,56,"miseq",FALSE,1,FALSE,"selenastrum","21",0.0162125172305985,0.983787482769402,0.997559348836363,0.00244065116363752,"Increased CC","Decreased GR","Increased CC
Decreased GR",491.868681696814,14.9336877854345,0.0178891208835813,0.00029419071395005,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Cellulomonadaceae","Cellulomonas"
"Otu00078","103,1DF",795,991,68,"miseq",FALSE,1,FALSE,"monoraphidium","18",0.00713361996252882,0.992866380037471,0.979781227356157,0.0202187726438432,"Increased CC","Decreased GR","Increased CC
Decreased GR",959.090450451803,68.2245780454301,0.013507732702086,0.000400531283080196,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Microbacteriaceae","Microbacteriaceae_unclassified"
"Otu00077","142,1DF",803,994,52,"miseq",FALSE,2,TRUE,"selenastrum","24",0.186414320468481,0.813585679531519,0.76552435880532,0.23447564119468,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",900.327571053381,421.876378651146,0.0199614891360941,0.00330342931900382,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Streptomycetaceae","Streptomyces"
"Otu00050","7DF",1,1,1,"sanger",FALSE,1,FALSE,"chlorella","1",0.134972590043604,0.865027409956396,0.977290028262775,0.0227099717372246,"No Significant CC Change","Decreased GR","No Significant CC Change
Decreased GR",3500.38188518411,2168.0461674491,0.0168393245312389,0.00790956385670438,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Micrococcus"
"Otu00041","150,1DF",906,1000,84,"miseq",FALSE,1,FALSE,"selenastrum","21",0.0860606611574186,0.913939338842581,0.984159926551579,0.0158400734484207,"No Significant CC Change","Decreased GR","No Significant CC Change
Decreased GR",474.109438167154,22.9290750185718,0.0196494616361929,0.000954030333004397,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Arthrobacter"
"Otu00041","63D3",395,810,55,"miseq",FALSE,2,TRUE,"coelastrum","7",0.26854311708426,0.73145688291574,0.0638375647587769,0.936162435241223,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",523.776741363896,20.3109568709278,0.0374304989205162,0.00299726309432279,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Arthrobacter"
"Otu00041","89D3",243,998,30,"miseq",FALSE,2,TRUE,"scenedesmus","12",0.233275640191677,0.766724359808323,0.00215333072230257,0.997846669277697,"No Significant CC Change","Increased GR","No Significant CC Change
Increased GR",404.861908076103,11.7145125670774,0.0308371419627252,0.00100951725310908,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Arthrobacter"
"Otu00041","90D3",114,990,74,"miseq",FALSE,3,TRUE,"scenedesmus","12",0.093155388600759,0.906844611399241,0.00135714075551302,0.998642859244487,"No Significant CC Change","Increased GR","No Significant CC Change
Increased GR",450.495536832988,18.9369759419618,0.0292183208661402,0.000784435177925968,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Arthrobacter"
"Otu00048","116D3",390,973,59,"miseq",FALSE,3,TRUE,"scenedesmus","12",0.219368234477132,0.780631765522868,0.000359136214094074,0.999640863785906,"No Significant CC Change","Increased GR","No Significant CC Change
Increased GR",408.364761871374,15.3327864284923,0.0289122756286198,0.000544300122832327,"Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas"
"Otu00048","130D3",618,938,100,"miseq",FALSE,1,FALSE,"scenedesmus","11",0.0293521227562572,0.970647877243743,0.741500276137502,0.258499723862498,"Increased CC","No Significant GR Change","Increased CC
No Significant GR Change",289.221679049421,5.65747042729484,0.0263123750031494,0.000288310988830653,"Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas"
"Otu00048","131D3",5,43,31,"miseq",FALSE,2,TRUE,"scenedesmus","11",0.0110449860871861,0.988955013912814,0.0044186904907721,0.995581309509228,"Increased CC","Increased GR","Increased CC
Increased GR",344.583292943596,13.7720539193656,0.0306444008426063,0.000574193237964722,"Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas"
"Otu00048","167D3",1,1,1,"sanger",FALSE,1,FALSE,"monoraphidium","17",0.100916662687673,0.899083337312327,0.744833730460559,0.255166269539441,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",2213.87790884696,454.519488633515,0.00955221676682357,0.000903631236837689,"Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas"
"Otu00056","98DF",750,966,73,"miseq",FALSE,1,FALSE,"monoraphidium","17",0.00986153410391851,0.990138465896081,0.712566016713398,0.287433983286601,"Increased CC","No Significant GR Change","Increased CC
No Significant GR Change",2988.46147053974,252.56088720292,0.00986196469802077,6.77491332393426e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Luteimonas"
"Otu00042","111,1DF",853,994,55,"miseq",FALSE,1,FALSE,"monoraphidium","16",0.00471068472213484,0.995289315277865,0.94732235094049,0.0526776490595102,"Increased CC","No Significant GR Change","Increased CC
No Significant GR Change",1588.78630709527,149.992656324587,0.0116914563116837,0.000138059268709487,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Limnobacter"
"Otu00042","112,1DF",878,998,70,"miseq",FALSE,1,FALSE,"monoraphidium","18",0.015135744570907,0.984864255429093,0.982768289673689,0.0172317103263112,"Increased CC","Decreased GR","Increased CC
Decreased GR",1201.67339823954,136.089102932202,0.013449632099925,0.00113003899746454,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Limnobacter"
"Otu00012","183D3",725,982,82,"miseq",FALSE,1,FALSE,"monoraphidium","18",6.69784270642552e-06,0.999993302157294,0.976140826665846,0.0238591733341537,"Increased CC","Decreased GR","Increased CC
Decreased GR",1195.55655745611,21.6487155149551,0.0139035812356061,0.000269677946610731,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Limnobacter"
"Otu00012","17D3",1,1,1,"sanger",FALSE,1,FALSE,"chlorella","3",0.000183800041821815,0.999816199958178,0.000473002977586584,0.999526997022413,"Increased CC","Increased GR","Increased CC
Increased GR",455.585635815423,9.07859712446111,0.0718142484734505,0.00161178693902733,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Limnobacter"
"Otu00012","22D3",1,1,1,"sanger",FALSE,1,FALSE,"chlorella","4",0.00341506073992992,0.99658493926007,2.5677672218245e-05,0.999974322327782,"Increased CC","Increased GR","Increased CC
Increased GR",508.099462112943,25.5088640745191,0.0838722121229959,0.000843765330375867,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Limnobacter"
"Otu00012","23D3",1,1,1,"sanger",FALSE,1,FALSE,"chlorella","4",0.215665269163637,0.784334730836364,0.290958370790707,0.709041629209292,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",352.118727122158,134.851290831764,0.0738773052447545,0.0136580090508516,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Limnobacter"
"Otu00012","59D3",1,1,1,"sanger",FALSE,1,FALSE,"coelastrum","7",0.0509950764183005,0.9490049235817,0.815443917025145,0.184556082974855,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",575.573309753109,26.8055063489543,0.0262669104110139,0.00312003890238074,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Limnobacter"
"Otu00012","91D3",1,1,1,"sanger",FALSE,1,FALSE,"scenedesmus","10",0.000917708113446024,0.999082291886554,0.0134120450435132,0.986587954956487,"Increased CC","Increased GR","Increased CC
Increased GR",297.707672717727,1.50816735485752,0.0377064949313142,0.00149680422856197,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Limnobacter"
"Otu00058","18D3",854,980,127,"miseq",FALSE,1,FALSE,"chlorella","4",0.00505744043683208,0.994942559563168,0.0601827284996334,0.939817271500367,"Increased CC","No Significant GR Change","Increased CC
No Significant GR Change",238.563992940215,2.53710778340299,0.0767884108200712,0.00457415838761253,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Chromobacterium"
"Otu00055","177D3",961,995,34,"miseq",FALSE,1,FALSE,"monoraphidium","18",0.161237798755993,0.838762201244007,0.127070464580114,0.872929535419886,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",550.31815571412,73.7473862369709,0.0263439371752909,0.00330750222406759,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Chitinimonas"
