"Well","host_species","plate_no","Day_isolated","Isolate","exact_isolate","read_day","read_time","read_timeHours","ChlA_100","day_mean","day_sd","Outlier"
"B5","chlorella","1","D31","6DF","Plate_1_6DF_B5","3",2019-11-11 12:15:31,69.2255555555556,60,64,9.64365076099295,FALSE
"C5","chlorella","1","D31","6DF","Plate_1_6DF_C5","3",2019-11-11 12:15:31,69.2255555555556,75,64,9.64365076099295,FALSE
"D5","chlorella","1","D31","6DF","Plate_1_6DF_D5","3",2019-11-11 12:15:31,69.2255555555556,57,64,9.64365076099295,FALSE
"E5","chlorella","1","D31","7DF","Plate_1_7DF_E5","3",2019-11-11 12:15:31,69.2255555555556,2,1.66666666666667,0.577350269189626,FALSE
"F5","chlorella","1","D31","7DF","Plate_1_7DF_F5","3",2019-11-11 12:15:31,69.2255555555556,2,1.66666666666667,0.577350269189626,FALSE
"G5","chlorella","1","D31","7DF","Plate_1_7DF_G5","3",2019-11-11 12:15:31,69.2255555555556,1,1.66666666666667,0.577350269189626,FALSE
"H5","chlorella","1","Ctrl","MC","Plate_1_MC_H5","3",2019-11-11 12:15:31,69.2255555555556,2,1.89473684210526,1.03426364154774,FALSE
"A6","chlorella","1","Ctrl","MC","Plate_1_MC_A6","3",2019-11-11 12:15:31,69.2255555555556,3,1.89473684210526,1.03426364154774,FALSE
"B6","chlorella","1","D31","8DF","Plate_1_8DF_B6","3",2019-11-11 12:15:31,69.2255555555556,46,51.6666666666667,6.02771377334171,FALSE
"C6","chlorella","1","D31","8DF","Plate_1_8DF_C6","3",2019-11-11 12:15:31,69.2255555555556,58,51.6666666666667,6.02771377334171,FALSE
"D6","chlorella","1","D31","8DF","Plate_1_8DF_D6","3",2019-11-11 12:15:31,69.2255555555556,51,51.6666666666667,6.02771377334171,FALSE
"E6","chlorella","1","D31","9DF","Plate_1_9DF_E6","3",2019-11-11 12:15:31,69.2255555555556,74,83.3333333333333,10.0664459136943,FALSE
"F6","chlorella","1","D31","9DF","Plate_1_9DF_F6","3",2019-11-11 12:15:31,69.2255555555556,82,83.3333333333333,10.0664459136943,FALSE
"G6","chlorella","1","D31","9DF","Plate_1_9DF_G6","3",2019-11-11 12:15:31,69.2255555555556,94,83.3333333333333,10.0664459136943,FALSE
"H6","chlorella","1","Ctrl","MC","Plate_1_MC_H6","3",2019-11-11 12:15:31,69.2255555555556,2,1.89473684210526,1.03426364154774,FALSE
"A7","chlorella","1","Ctrl","MC","Plate_1_MC_A7","3",2019-11-11 12:15:31,69.2255555555556,1,1.89473684210526,1.03426364154774,FALSE
"B7","chlorella","1","D31","9,1DF","Plate_1_9,1DF_B7","3",2019-11-11 12:15:31,69.2255555555556,42,45,3.60555127546399,FALSE
"C7","chlorella","1","D31","9,1DF","Plate_1_9,1DF_C7","3",2019-11-11 12:15:31,69.2255555555556,49,45,3.60555127546399,FALSE
"D7","chlorella","1","D31","9,1DF","Plate_1_9,1DF_D7","3",2019-11-11 12:15:31,69.2255555555556,44,45,3.60555127546399,FALSE
"E7","chlorella","1","D31","9,2DF","Plate_1_9,2DF_E7","3",2019-11-11 12:15:31,69.2255555555556,52,63,14.1774468787578,FALSE
"F7","chlorella","1","D31","9,2DF","Plate_1_9,2DF_F7","3",2019-11-11 12:15:31,69.2255555555556,79,63,14.1774468787578,FALSE
"G7","chlorella","1","D31","9,2DF","Plate_1_9,2DF_G7","3",2019-11-11 12:15:31,69.2255555555556,58,63,14.1774468787578,FALSE
"H7","chlorella","1","Ctrl","MC","Plate_1_MC_H7","3",2019-11-11 12:15:31,69.2255555555556,2,1.89473684210526,1.03426364154774,FALSE
"A8","chlorella","1","Ctrl","MC","Plate_1_MC_A8","3",2019-11-11 12:15:31,69.2255555555556,2,1.89473684210526,1.03426364154774,FALSE
"B8","chlorella","1","D31","10DF","Plate_1_10DF_B8","3",2019-11-11 12:15:31,69.2255555555556,62,62.6666666666667,4.04145188432738,FALSE
"C8","chlorella","1","D31","10DF","Plate_1_10DF_C8","3",2019-11-11 12:15:31,69.2255555555556,59,62.6666666666667,4.04145188432738,FALSE
"D8","chlorella","1","D31","10DF","Plate_1_10DF_D8","3",2019-11-11 12:15:31,69.2255555555556,67,62.6666666666667,4.04145188432738,FALSE
"E8","chlorella","1","D31","11DF","Plate_1_11DF_E8","3",2019-11-11 12:15:31,69.2255555555556,73,74,9.53939201416946,FALSE
"F8","chlorella","1","D31","11DF","Plate_1_11DF_F8","3",2019-11-11 12:15:31,69.2255555555556,65,74,9.53939201416946,FALSE
"G8","chlorella","1","D31","11DF","Plate_1_11DF_G8","3",2019-11-11 12:15:31,69.2255555555556,84,74,9.53939201416946,FALSE
"H8","chlorella","1","Ctrl","MC","Plate_1_MC_H8","3",2019-11-11 12:15:31,69.2255555555556,2,1.89473684210526,1.03426364154774,FALSE
"A9","chlorella","1","Ctrl","MC","Plate_1_MC_A9","3",2019-11-11 12:15:31,69.2255555555556,1,1.89473684210526,1.03426364154774,FALSE
"B9","chlorella","1","D31","12DF","Plate_1_12DF_B9","3",2019-11-11 12:15:31,69.2255555555556,54,64.6666666666667,22.9419557434264,FALSE
"C9","chlorella","1","D31","12DF","Plate_1_12DF_C9","3",2019-11-11 12:15:31,69.2255555555556,49,64.6666666666667,22.9419557434264,FALSE
"D9","chlorella","1","D31","12DF","Plate_1_12DF_D9","3",2019-11-11 12:15:31,69.2255555555556,91,64.6666666666667,22.9419557434264,FALSE
"E9","chlorella","1","D31","12,1DF","Plate_1_12,1DF_E9","3",2019-11-11 12:15:31,69.2255555555556,44,55.6666666666667,13.2035348802256,FALSE
"F9","chlorella","1","D31","12,1DF","Plate_1_12,1DF_F9","3",2019-11-11 12:15:31,69.2255555555556,53,55.6666666666667,13.2035348802256,FALSE
"G9","chlorella","1","D31","12,1DF","Plate_1_12,1DF_G9","3",2019-11-11 12:15:31,69.2255555555556,70,55.6666666666667,13.2035348802256,FALSE
"H9","chlorella","1","Ctrl","MC","Plate_1_MC_H9","3",2019-11-11 12:15:31,69.2255555555556,1,1.89473684210526,1.03426364154774,FALSE
"A10","chlorella","1","Ctrl","MC","Plate_1_MC_A10","3",2019-11-11 12:15:31,69.2255555555556,1,1.89473684210526,1.03426364154774,FALSE
"B10","chlorella","1","D31","13DF","Plate_1_13DF_B10","3",2019-11-11 12:15:31,69.2255555555556,49,53.6666666666667,5.68624070307733,FALSE
"C10","chlorella","1","D31","13DF","Plate_1_13DF_C10","3",2019-11-11 12:15:31,69.2255555555556,52,53.6666666666667,5.68624070307733,FALSE
"D10","chlorella","1","D31","13DF","Plate_1_13DF_D10","3",2019-11-11 12:15:31,69.2255555555556,60,53.6666666666667,5.68624070307733,FALSE
"E10","chlorella","1","D31","14DF","Plate_1_14DF_E10","3",2019-11-11 12:15:31,69.2255555555556,184,188.333333333333,9.29157324317757,FALSE
"F10","chlorella","1","D31","14DF","Plate_1_14DF_F10","3",2019-11-11 12:15:31,69.2255555555556,182,188.333333333333,9.29157324317757,FALSE
"G10","chlorella","1","D31","14DF","Plate_1_14DF_G10","3",2019-11-11 12:15:31,69.2255555555556,199,188.333333333333,9.29157324317757,FALSE
"H10","chlorella","1","Ctrl","MC","Plate_1_MC_H10","3",2019-11-11 12:15:31,69.2255555555556,2,1.89473684210526,1.03426364154774,FALSE
"A11","chlorella","1","Ctrl","MC","Plate_1_MC_A11","3",2019-11-11 12:15:31,69.2255555555556,1,1.89473684210526,1.03426364154774,FALSE
"B11","chlorella","1","Ctrl","AC","Plate_1_AC_B11","3",2019-11-11 12:15:31,69.2255555555556,46,47.75,2.3629078131263,FALSE
"C11","chlorella","1","Ctrl","AC","Plate_1_AC_C11","3",2019-11-11 12:15:31,69.2255555555556,46,47.75,2.3629078131263,FALSE
"D11","chlorella","1","Ctrl","AC","Plate_1_AC_D11","3",2019-11-11 12:15:31,69.2255555555556,51,47.75,2.3629078131263,FALSE
"E11","chlorella","1","Ctrl","AC","Plate_1_AC_E11","3",2019-11-11 12:15:31,69.2255555555556,48,47.75,2.3629078131263,FALSE
"F11","chlorella","1","Ctrl","MC","Plate_1_MC_F11","3",2019-11-11 12:15:31,69.2255555555556,0,1.89473684210526,1.03426364154774,FALSE
"G11","chlorella","1","Ctrl","MC","Plate_1_MC_G11","3",2019-11-11 12:15:31,69.2255555555556,4,1.89473684210526,1.03426364154774,TRUE
"H11","chlorella","1","Ctrl","MC","Plate_1_MC_H11","3",2019-11-11 12:15:31,69.2255555555556,1,1.89473684210526,1.03426364154774,FALSE
"A12","chlorella","1","Ctrl","MC","Plate_1_MC_A12","3",2019-11-11 12:15:31,69.2255555555556,4,1.89473684210526,1.03426364154774,TRUE
"B12","chlorella","1","Ctrl","MC","Plate_1_MC_B12","3",2019-11-11 12:15:31,69.2255555555556,1,1.89473684210526,1.03426364154774,FALSE
"C12","chlorella","1","Ctrl","MC","Plate_1_MC_C12","3",2019-11-11 12:15:31,69.2255555555556,2,1.89473684210526,1.03426364154774,FALSE
"D12","chlorella","1","Ctrl","MC","Plate_1_MC_D12","3",2019-11-11 12:15:31,69.2255555555556,1,1.89473684210526,1.03426364154774,FALSE
"E12","chlorella","1","Ctrl","MC","Plate_1_MC_E12","3",2019-11-11 12:15:31,69.2255555555556,2,1.89473684210526,1.03426364154774,FALSE
"F12","chlorella","1","Ctrl","MC","Plate_1_MC_F12","3",2019-11-11 12:15:31,69.2255555555556,2,1.89473684210526,1.03426364154774,FALSE
"G12","chlorella","1","Ctrl","MC","Plate_1_MC_G12","3",2019-11-11 12:15:31,69.2255555555556,2,1.89473684210526,1.03426364154774,FALSE
"H12","chlorella","1","Ctrl","MC","Plate_1_MC_H12","3",2019-11-11 12:15:31,69.2255555555556,0,1.89473684210526,1.03426364154774,FALSE
"B2","chlorella","1","D31","1DF","Plate_1_1DF_B2","4",2019-11-12 09:33:59,90.5333333333333,418,391.333333333333,23.1804515342849,FALSE
"C2","chlorella","1","D31","1DF","Plate_1_1DF_C2","4",2019-11-12 09:33:59,90.5333333333333,380,391.333333333333,23.1804515342849,FALSE
"D2","chlorella","1","D31","1DF","Plate_1_1DF_D2","4",2019-11-12 09:33:59,90.5333333333333,376,391.333333333333,23.1804515342849,FALSE
"E2","chlorella","1","D31","1,1DF","Plate_1_1,1DF_E2","4",2019-11-12 09:33:59,90.5333333333333,122,110,12.5299640861417,FALSE
"F2","chlorella","1","D31","1,1DF","Plate_1_1,1DF_F2","4",2019-11-12 09:33:59,90.5333333333333,111,110,12.5299640861417,FALSE
"G2","chlorella","1","D31","1,1DF","Plate_1_1,1DF_G2","4",2019-11-12 09:33:59,90.5333333333333,97,110,12.5299640861417,FALSE
"B3","chlorella","1","D31","2DF","Plate_1_2DF_B3","4",2019-11-12 09:33:59,90.5333333333333,62,66.6666666666667,5.68624070307733,FALSE
"C3","chlorella","1","D31","2DF","Plate_1_2DF_C3","4",2019-11-12 09:33:59,90.5333333333333,73,66.6666666666667,5.68624070307733,FALSE
"D3","chlorella","1","D31","2DF","Plate_1_2DF_D3","4",2019-11-12 09:33:59,90.5333333333333,65,66.6666666666667,5.68624070307733,FALSE
"E3","chlorella","1","D31","3DF","Plate_1_3DF_E3","4",2019-11-12 09:33:59,90.5333333333333,78,72.3333333333333,5.13160143944688,FALSE
"F3","chlorella","1","D31","3DF","Plate_1_3DF_F3","4",2019-11-12 09:33:59,90.5333333333333,68,72.3333333333333,5.13160143944688,FALSE
"G3","chlorella","1","D31","3DF","Plate_1_3DF_G3","4",2019-11-12 09:33:59,90.5333333333333,71,72.3333333333333,5.13160143944688,FALSE
"B4","chlorella","1","D31","4DF","Plate_1_4DF_B4","4",2019-11-12 09:33:59,90.5333333333333,98,103.333333333333,11.0151410945722,FALSE
"C4","chlorella","1","D31","4DF","Plate_1_4DF_C4","4",2019-11-12 09:33:59,90.5333333333333,116,103.333333333333,11.0151410945722,FALSE
"D4","chlorella","1","D31","4DF","Plate_1_4DF_D4","4",2019-11-12 09:33:59,90.5333333333333,96,103.333333333333,11.0151410945722,FALSE
"E4","chlorella","1","D31","5DF","Plate_1_5DF_E4","4",2019-11-12 09:33:59,90.5333333333333,116,114,29.0516780926679,FALSE
"F4","chlorella","1","D31","5DF","Plate_1_5DF_F4","4",2019-11-12 09:33:59,90.5333333333333,142,114,29.0516780926679,FALSE
"G4","chlorella","1","D31","5DF","Plate_1_5DF_G4","4",2019-11-12 09:33:59,90.5333333333333,84,114,29.0516780926679,FALSE
"B5","chlorella","1","D31","6DF","Plate_1_6DF_B5","4",2019-11-12 09:33:59,90.5333333333333,90,88,10.1488915650922,FALSE
"C5","chlorella","1","D31","6DF","Plate_1_6DF_C5","4",2019-11-12 09:33:59,90.5333333333333,97,88,10.1488915650922,FALSE
"D5","chlorella","1","D31","6DF","Plate_1_6DF_D5","4",2019-11-12 09:33:59,90.5333333333333,77,88,10.1488915650922,FALSE
"E5","chlorella","1","D31","7DF","Plate_1_7DF_E5","4",2019-11-12 09:33:59,90.5333333333333,4,2.66666666666667,1.52752523165195,FALSE
"F5","chlorella","1","D31","7DF","Plate_1_7DF_F5","4",2019-11-12 09:33:59,90.5333333333333,3,2.66666666666667,1.52752523165195,FALSE
"G5","chlorella","1","D31","7DF","Plate_1_7DF_G5","4",2019-11-12 09:33:59,90.5333333333333,1,2.66666666666667,1.52752523165195,FALSE
"B6","chlorella","1","D31","8DF","Plate_1_8DF_B6","4",2019-11-12 09:33:59,90.5333333333333,94,97.6666666666667,3.21455025366432,FALSE
"C6","chlorella","1","D31","8DF","Plate_1_8DF_C6","4",2019-11-12 09:33:59,90.5333333333333,99,97.6666666666667,3.21455025366432,FALSE
"D6","chlorella","1","D31","8DF","Plate_1_8DF_D6","4",2019-11-12 09:33:59,90.5333333333333,100,97.6666666666667,3.21455025366432,FALSE
"E6","chlorella","1","D31","9DF","Plate_1_9DF_E6","4",2019-11-12 09:33:59,90.5333333333333,129,138.333333333333,9.01849950564579,FALSE
"F6","chlorella","1","D31","9DF","Plate_1_9DF_F6","4",2019-11-12 09:33:59,90.5333333333333,139,138.333333333333,9.01849950564579,FALSE
"G6","chlorella","1","D31","9DF","Plate_1_9DF_G6","4",2019-11-12 09:33:59,90.5333333333333,147,138.333333333333,9.01849950564579,FALSE
"B7","chlorella","1","D31","9,1DF","Plate_1_9,1DF_B7","4",2019-11-12 09:33:59,90.5333333333333,93,94,4.58257569495584,FALSE
"C7","chlorella","1","D31","9,1DF","Plate_1_9,1DF_C7","4",2019-11-12 09:33:59,90.5333333333333,99,94,4.58257569495584,FALSE
"D7","chlorella","1","D31","9,1DF","Plate_1_9,1DF_D7","4",2019-11-12 09:33:59,90.5333333333333,90,94,4.58257569495584,FALSE
"E7","chlorella","1","D31","9,2DF","Plate_1_9,2DF_E7","4",2019-11-12 09:33:59,90.5333333333333,118,118.333333333333,3.51188458428425,FALSE
"F7","chlorella","1","D31","9,2DF","Plate_1_9,2DF_F7","4",2019-11-12 09:33:59,90.5333333333333,122,118.333333333333,3.51188458428425,FALSE
"G7","chlorella","1","D31","9,2DF","Plate_1_9,2DF_G7","4",2019-11-12 09:33:59,90.5333333333333,115,118.333333333333,3.51188458428425,FALSE
"B8","chlorella","1","D31","10DF","Plate_1_10DF_B8","4",2019-11-12 09:33:59,90.5333333333333,118,108.666666666667,9.50438495292217,FALSE
"C8","chlorella","1","D31","10DF","Plate_1_10DF_C8","4",2019-11-12 09:33:59,90.5333333333333,99,108.666666666667,9.50438495292217,FALSE
"D8","chlorella","1","D31","10DF","Plate_1_10DF_D8","4",2019-11-12 09:33:59,90.5333333333333,109,108.666666666667,9.50438495292217,FALSE
"E8","chlorella","1","D31","11DF","Plate_1_11DF_E8","4",2019-11-12 09:33:59,90.5333333333333,94,90,4.58257569495584,FALSE
"F8","chlorella","1","D31","11DF","Plate_1_11DF_F8","4",2019-11-12 09:33:59,90.5333333333333,85,90,4.58257569495584,FALSE
"G8","chlorella","1","D31","11DF","Plate_1_11DF_G8","4",2019-11-12 09:33:59,90.5333333333333,91,90,4.58257569495584,FALSE
"B9","chlorella","1","D31","12DF","Plate_1_12DF_B9","4",2019-11-12 09:33:59,90.5333333333333,104,127,38.9743505398102,FALSE
"C9","chlorella","1","D31","12DF","Plate_1_12DF_C9","4",2019-11-12 09:33:59,90.5333333333333,105,127,38.9743505398102,FALSE
"D9","chlorella","1","D31","12DF","Plate_1_12DF_D9","4",2019-11-12 09:33:59,90.5333333333333,172,127,38.9743505398102,FALSE
"E9","chlorella","1","D31","12,1DF","Plate_1_12,1DF_E9","4",2019-11-12 09:33:59,90.5333333333333,99,114.333333333333,17.2433562085034,FALSE
"F9","chlorella","1","D31","12,1DF","Plate_1_12,1DF_F9","4",2019-11-12 09:33:59,90.5333333333333,111,114.333333333333,17.2433562085034,FALSE
"G9","chlorella","1","D31","12,1DF","Plate_1_12,1DF_G9","4",2019-11-12 09:33:59,90.5333333333333,133,114.333333333333,17.2433562085034,FALSE
"B10","chlorella","1","D31","13DF","Plate_1_13DF_B10","4",2019-11-12 09:33:59,90.5333333333333,76,80.3333333333333,4.50924975282289,FALSE
"C10","chlorella","1","D31","13DF","Plate_1_13DF_C10","4",2019-11-12 09:33:59,90.5333333333333,80,80.3333333333333,4.50924975282289,FALSE
"D10","chlorella","1","D31","13DF","Plate_1_13DF_D10","4",2019-11-12 09:33:59,90.5333333333333,85,80.3333333333333,4.50924975282289,FALSE
"E10","chlorella","1","D31","14DF","Plate_1_14DF_E10","4",2019-11-12 09:33:59,90.5333333333333,158,157.333333333333,5.03322295684717,FALSE
"F10","chlorella","1","D31","14DF","Plate_1_14DF_F10","4",2019-11-12 09:33:59,90.5333333333333,152,157.333333333333,5.03322295684717,FALSE
"G10","chlorella","1","D31","14DF","Plate_1_14DF_G10","4",2019-11-12 09:33:59,90.5333333333333,162,157.333333333333,5.03322295684717,FALSE
"B11","chlorella","1","Ctrl","AC","Plate_1_AC_B11","4",2019-11-12 09:33:59,90.5333333333333,105,111.25,5.18812747209113,FALSE
"C11","chlorella","1","Ctrl","AC","Plate_1_AC_C11","4",2019-11-12 09:33:59,90.5333333333333,109,111.25,5.18812747209113,FALSE
"D11","chlorella","1","Ctrl","AC","Plate_1_AC_D11","4",2019-11-12 09:33:59,90.5333333333333,115,111.25,5.18812747209113,FALSE
"E11","chlorella","1","Ctrl","AC","Plate_1_AC_E11","4",2019-11-12 09:33:59,90.5333333333333,116,111.25,5.18812747209113,FALSE
"F11","chlorella","1","Ctrl","MC","Plate_1_MC_F11","4",2019-11-12 09:33:59,90.5333333333333,1,1.5,0.707106781186548,FALSE
"G11","chlorella","1","Ctrl","MC","Plate_1_MC_G11","4",2019-11-12 09:33:59,90.5333333333333,2,1.5,0.707106781186548,FALSE
"B2","chlorella","1","D31","1DF","Plate_1_1DF_B2","5",2019-11-13 14:22:25,119.340555555556,502,470,27.8747197295327,FALSE
"C2","chlorella","1","D31","1DF","Plate_1_1DF_C2","5",2019-11-13 14:22:25,119.340555555556,457,470,27.8747197295327,FALSE
"D2","chlorella","1","D31","1DF","Plate_1_1DF_D2","5",2019-11-13 14:22:25,119.340555555556,451,470,27.8747197295327,FALSE
"E2","chlorella","1","D31","1,1DF","Plate_1_1,1DF_E2","5",2019-11-13 14:22:25,119.340555555556,205,191,12.1655250605964,FALSE
"F2","chlorella","1","D31","1,1DF","Plate_1_1,1DF_F2","5",2019-11-13 14:22:25,119.340555555556,183,191,12.1655250605964,FALSE
"G2","chlorella","1","D31","1,1DF","Plate_1_1,1DF_G2","5",2019-11-13 14:22:25,119.340555555556,185,191,12.1655250605964,FALSE
"B3","chlorella","1","D31","2DF","Plate_1_2DF_B3","5",2019-11-13 14:22:25,119.340555555556,230,232.666666666667,22.1208800307161,FALSE
"C3","chlorella","1","D31","2DF","Plate_1_2DF_C3","5",2019-11-13 14:22:25,119.340555555556,256,232.666666666667,22.1208800307161,FALSE
"D3","chlorella","1","D31","2DF","Plate_1_2DF_D3","5",2019-11-13 14:22:25,119.340555555556,212,232.666666666667,22.1208800307161,FALSE
"E3","chlorella","1","D31","3DF","Plate_1_3DF_E3","5",2019-11-13 14:22:25,119.340555555556,276,256.333333333333,17.0391705588427,FALSE
"F3","chlorella","1","D31","3DF","Plate_1_3DF_F3","5",2019-11-13 14:22:25,119.340555555556,247,256.333333333333,17.0391705588427,FALSE
"G3","chlorella","1","D31","3DF","Plate_1_3DF_G3","5",2019-11-13 14:22:25,119.340555555556,246,256.333333333333,17.0391705588427,FALSE
"B4","chlorella","1","D31","4DF","Plate_1_4DF_B4","5",2019-11-13 14:22:25,119.340555555556,203,213.333333333333,14.5716619962629,FALSE
"C4","chlorella","1","D31","4DF","Plate_1_4DF_C4","5",2019-11-13 14:22:25,119.340555555556,230,213.333333333333,14.5716619962629,FALSE
"D4","chlorella","1","D31","4DF","Plate_1_4DF_D4","5",2019-11-13 14:22:25,119.340555555556,207,213.333333333333,14.5716619962629,FALSE
"E4","chlorella","1","D31","5DF","Plate_1_5DF_E4","5",2019-11-13 14:22:25,119.340555555556,429,408.666666666667,102.031041028372,FALSE
"F4","chlorella","1","D31","5DF","Plate_1_5DF_F4","5",2019-11-13 14:22:25,119.340555555556,499,408.666666666667,102.031041028372,FALSE
"G4","chlorella","1","D31","5DF","Plate_1_5DF_G4","5",2019-11-13 14:22:25,119.340555555556,298,408.666666666667,102.031041028372,FALSE
"B5","chlorella","1","D31","6DF","Plate_1_6DF_B5","5",2019-11-13 14:22:25,119.340555555556,203,250.666666666667,95.8453615639971,FALSE
"C5","chlorella","1","D31","6DF","Plate_1_6DF_C5","5",2019-11-13 14:22:25,119.340555555556,361,250.666666666667,95.8453615639971,FALSE
"D5","chlorella","1","D31","6DF","Plate_1_6DF_D5","5",2019-11-13 14:22:25,119.340555555556,188,250.666666666667,95.8453615639971,FALSE
"E5","chlorella","1","D31","7DF","Plate_1_7DF_E5","5",2019-11-13 14:22:25,119.340555555556,2,1.66666666666667,0.577350269189626,FALSE
"F5","chlorella","1","D31","7DF","Plate_1_7DF_F5","5",2019-11-13 14:22:25,119.340555555556,1,1.66666666666667,0.577350269189626,FALSE
"G5","chlorella","1","D31","7DF","Plate_1_7DF_G5","5",2019-11-13 14:22:25,119.340555555556,2,1.66666666666667,0.577350269189626,FALSE
"B6","chlorella","1","D31","8DF","Plate_1_8DF_B6","5",2019-11-13 14:22:25,119.340555555556,217,215,5.29150262212918,FALSE
"C6","chlorella","1","D31","8DF","Plate_1_8DF_C6","5",2019-11-13 14:22:25,119.340555555556,209,215,5.29150262212918,FALSE
"D6","chlorella","1","D31","8DF","Plate_1_8DF_D6","5",2019-11-13 14:22:25,119.340555555556,219,215,5.29150262212918,FALSE
"E6","chlorella","1","D31","9DF","Plate_1_9DF_E6","5",2019-11-13 14:22:25,119.340555555556,200,219,18.0831413200251,FALSE
"F6","chlorella","1","D31","9DF","Plate_1_9DF_F6","5",2019-11-13 14:22:25,119.340555555556,236,219,18.0831413200251,FALSE
"G6","chlorella","1","D31","9DF","Plate_1_9DF_G6","5",2019-11-13 14:22:25,119.340555555556,221,219,18.0831413200251,FALSE
"B7","chlorella","1","D31","9,1DF","Plate_1_9,1DF_B7","5",2019-11-13 14:22:25,119.340555555556,194,189,5.56776436283002,FALSE
"C7","chlorella","1","D31","9,1DF","Plate_1_9,1DF_C7","5",2019-11-13 14:22:25,119.340555555556,190,189,5.56776436283002,FALSE
"D7","chlorella","1","D31","9,1DF","Plate_1_9,1DF_D7","5",2019-11-13 14:22:25,119.340555555556,183,189,5.56776436283002,FALSE
"E7","chlorella","1","D31","9,2DF","Plate_1_9,2DF_E7","5",2019-11-13 14:22:25,119.340555555556,183,173.666666666667,10.6926766215636,FALSE
"F7","chlorella","1","D31","9,2DF","Plate_1_9,2DF_F7","5",2019-11-13 14:22:25,119.340555555556,176,173.666666666667,10.6926766215636,FALSE
"G7","chlorella","1","D31","9,2DF","Plate_1_9,2DF_G7","5",2019-11-13 14:22:25,119.340555555556,162,173.666666666667,10.6926766215636,FALSE
"B8","chlorella","1","D31","10DF","Plate_1_10DF_B8","5",2019-11-13 14:22:25,119.340555555556,236,207,26.2106848441623,FALSE
"C8","chlorella","1","D31","10DF","Plate_1_10DF_C8","5",2019-11-13 14:22:25,119.340555555556,200,207,26.2106848441623,FALSE
"D8","chlorella","1","D31","10DF","Plate_1_10DF_D8","5",2019-11-13 14:22:25,119.340555555556,185,207,26.2106848441623,FALSE
"E8","chlorella","1","D31","11DF","Plate_1_11DF_E8","5",2019-11-13 14:22:25,119.340555555556,217,248.333333333333,39.7156560229506,FALSE
"F8","chlorella","1","D31","11DF","Plate_1_11DF_F8","5",2019-11-13 14:22:25,119.340555555556,235,248.333333333333,39.7156560229506,FALSE
"G8","chlorella","1","D31","11DF","Plate_1_11DF_G8","5",2019-11-13 14:22:25,119.340555555556,293,248.333333333333,39.7156560229506,FALSE
